,f1,f1_score_test_w,accuracy
0,0.4339796860572484,0.5139950117790019,0.5184426229508197
1,0.5379023883696781,0.5139950117790019,0.5184426229508197
2,0.7511737089201879,0.5139950117790019,0.5184426229508197
3,0.4157955865272938,0.5139950117790019,0.5184426229508197
4,0.45100105374077976,0.5139950117790019,0.5184426229508197
5,0.49411764705882355,0.5139950117790019,0.5184426229508197
