,f1,f1_score_test_w,accuracy
0,0.46125461254612543,0.5375877854385559,0.5416666666666666
1,0.5792811839323466,0.5375877854385559,0.5416666666666666
2,0.7607476635514019,0.5375877854385559,0.5416666666666666
3,0.4444444444444444,0.5375877854385559,0.5416666666666666
4,0.4541577825159915,0.5375877854385559,0.5416666666666666
5,0.5256410256410257,0.5375877854385559,0.5416666666666666
